tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
-0.032708,-1.169314,-1.656848,0.83856,0.592296,0.679206,0.017096,-1.725091,-1.436463,-1.374027,-1.08119,1.460647,-0.695521,stable
1.361834,-0.960783,-0.84307,-0.837536,-1.216804,0.660812,-0.039922,1.492637,-0.512389,0.449629,-1.381729,0.17877,-1.231259,stable
0.973987,-0.875349,0.663373,-0.782307,1.205719,-1.706402,0.967563,-1.355435,-1.027503,-1.32981,1.418143,-1.57332,-0.097664,unstable
-0.615029,-1.353433,0.421564,-0.520568,-2.225368,1.62847,0.611669,1.625214,0.108587,1.065924,0.083013,-0.640055,-0.409735,unstable
0.599137,0.004857,0.463908,0.254104,-0.171592,1.123973,0.591719,-1.417646,-0.371708,1.629526,-0.607337,-1.431566,0.816185,unstable
1.401394,-1.658687,0.809847,0.56074,2.156441,-1.200137,-1.660415,-0.885079,-0.773573,1.324782,0.291735,0.093392,-0.375703,unstable
0.368036,0.659747,-1.712898,0.128559,-1.423898,0.35134,1.278473,0.843427,-0.637412,-1.539582,-1.7117,-1.622549,-1.691019,stable
0.781892,-0.413617,-0.479731,1.62275,-1.483716,1.081844,1.469634,0.025662,0.639736,1.044976,-1.420116,0.499489,0.889181,unstable
1.54675,0.215491,0.848858,1.092443,-1.529889,0.190711,0.94418,1.522448,-1.72633,0.041681,-0.607684,-1.57495,-0.638842,stable
0.682093,-0.542253,-0.770555,1.188212,-0.783194,0.404287,1.731128,-0.775046,1.390553,1.677114,0.826427,-0.573354,1.355159,unstable
-0.005719,0.206021,-0.990652,-1.411125,-1.210039,1.128749,1.120488,-0.147459,0.036921,1.34878,-0.68642,1.693774,0.248677,unstable
-0.003293,-0.357426,-1.524152,0.297911,1.811235,-0.807475,-1.389326,-0.949222,0.07467,-0.038901,0.658117,-1.200559,-0.834993,stable
0.002254,-0.206543,-0.100416,-1.480971,0.859817,-0.751522,-1.445498,0.703562,0.696261,-0.07695,-0.614616,-0.042566,0.071815,unstable
-0.457415,-0.492607,0.227263,-0.262255,-1.376848,0.717366,1.300652,0.373498,1.59928,0.226977,0.75329,-1.554314,1.215241,unstable
-0.662207,0.626394,0.07104,-1.600647,-1.638826,0.906064,1.480338,0.460157,-0.119801,-0.720995,-0.769595,-0.004348,-1.176689,stable
-0.75376,1.035534,0.35693,-1.714411,-1.958575,1.543003,0.738956,1.119988,0.684678,1.274243,-1.102891,0.675503,-0.617455,stable
1.300073,-1.404778,-0.045036,0.705503,1.110545,0.065281,-1.604809,-0.389432,-0.719731,0.781855,-1.301814,1.541154,-0.079261,unstable
0.083372,-1.690896,-0.384934,1.586983,0.63517,-0.888503,0.450051,-0.664807,-0.323268,-1.163772,1.251567,1.704298,0.58897,unstable
0.743642,0.062498,1.527837,-0.317684,-0.844154,0.853004,-0.915829,1.529078,-1.015045,-0.159656,1.669709,0.113744,1.013504,unstable
1.479794,0.078633,-0.826421,-1.46354,1.559194,-1.114423,-0.866282,-0.727538,0.23803,-1.062739,-1.38039,1.560162,-1.113473,stable
-0.816367,1.208685,-1.221039,0.703902,-1.637611,1.631153,1.45897,-0.245675,0.192142,-0.770949,0.044003,-1.627298,-1.38916,stable
1.317508,-1.461747,-0.970729,0.870381,-0.361485,0.691223,0.961993,-1.025335,-1.074239,0.966446,0.617117,-1.213364,-1.320237,stable
-0.752914,-1.647804,1.340943,0.912522,-0.509245,1.596887,0.23228,-0.944634,1.111623,-0.028156,-1.252375,0.002003,-1.209438,stable
-0.643195,-1.146743,-0.861257,-0.914424,-0.895786,1.27005,0.601162,-0.315276,-0.477532,-0.795736,1.473079,-1.013666,-0.771576,stable
-1.61576,1.273871,1.645744,-0.845959,-0.315303,1.607638,-0.501208,-0.558764,-1.090482,-0.942264,0.884441,-1.511064,-0.363369,unstable
-1.306807,0.142373,-0.234183,-0.045724,-0.548737,1.10979,0.794219,-0.95088,0.226303,1.427549,1.697548,-1.122904,1.191954,unstable
1.392174,0.110612,0.734107,1.358972,-0.263728,0.480482,-1.285386,1.262987,1.485,1.061972,-1.483406,1.608458,1.802142,unstable
-0.380009,0.412443,1.627083,-0.179083,-0.777593,1.289165,0.721747,-0.660271,1.356074,0.234179,1.09795,0.66726,1.580786,unstable
0.421551,-0.768295,-0.322359,1.131041,-1.143682,0.167094,1.439085,0.380339,0.288771,-1.474275,-0.494314,1.643466,0.93598,unstable
-0.993926,1.54038,0.187558,0.818545,1.297559,-0.14081,-0.405313,-1.707673,-1.606391,0.700477,-1.021921,-1.580232,-0.341086,unstable
1.300934,0.309659,0.939948,1.299768,-1.02723,1.253281,-0.298846,0.829812,-1.013366,1.315756,-1.593653,0.414448,0.853352,unstable
1.180331,-0.134498,-0.124616,-0.280411,-0.8042,1.727247,-0.124846,-0.205545,0.23713,-0.205958,1.511041,-0.126475,1.306702,unstable
0.370161,-0.652679,-1.502335,0.694108,-0.195659,-0.018035,0.152395,0.20549,0.729963,0.917745,0.997663,-0.657996,-0.017583,unstable
-0.70801,0.57124,-0.22876,1.456906,-1.927943,1.114607,1.453472,0.780662,-1.062509,0.550807,-1.333218,-1.518504,-0.735287,stable
0.016641,0.376894,-1.475901,1.62793,-1.859022,0.922044,0.907945,1.399039,1.66559,0.739133,-1.016176,-1.248279,0.62983,unstable
-1.071472,-1.225636,-1.623377,-1.316247,1.646649,-1.216466,0.038616,-1.682297,-1.730032,-1.112354,0.380765,-1.516417,-1.729135,stable
-0.71748,-0.418765,-1.38451,0.022231,-0.285512,0.407663,0.918229,-0.829972,0.0339,1.280128,0.408245,-0.940368,0.085944,unstable
1.155042,0.001604,1.397612,-1.160219,0.394243,-1.206969,1.114412,-0.592224,1.217986,-0.066958,1.169598,-0.306578,1.145259,unstable
1.234569,0.544,1.553724,-0.389272,-1.235222,0.442581,0.495913,1.207024,0.907541,0.05504,1.503655,-1.237217,1.465527,unstable
-1.428065,1.362084,-1.37221,-1.530536,0.194905,0.769575,-0.80731,-0.300806,-1.338371,-0.944355,-1.354946,-1.367946,-1.448742,stable
0.854546,-1.3687,1.050424,0.252366,-1.047921,0.363164,1.271539,0.185484,-1.476864,-1.562462,0.787066,-0.793746,-0.226177,unstable
0.382871,0.327505,-1.352394,-0.536774,-0.839701,1.142414,-0.069024,0.38513,-1.035594,-1.521818,-0.152013,0.746671,-1.468815,stable
0.750676,-0.558395,-1.589598,1.666697,0.852792,0.277757,-0.300172,-1.458841,-1.191845,-0.870792,-1.039769,-0.981366,-1.990921,stable
0.76891,1.705259,1.43419,0.010846,-1.036978,0.007169,1.249792,0.544218,-1.592456,-0.920958,0.763119,-0.334757,0.362129,unstable
0.59225,0.250611,-1.261616,1.071666,0.576227,-0.45515,-0.494345,-0.051383,-1.176812,-1.652673,-0.691042,-1.181412,-1.5091,stable
1.410061,1.667214,1.247782,-1.280958,-0.109956,-0.705125,-0.4922,1.388315,-1.027142,-1.338191,-1.5209,0.757647,-1.514507,stable
0.320545,1.342954,-0.252309,-1.445489,-0.835532,1.587579,-1.085694,0.949394,-0.628406,-1.253,1.114295,1.269446,-0.748016,stable
0.651674,-0.533139,1.393129,1.685974,-1.094097,0.448829,0.700879,0.750683,0.109526,1.045374,-0.450274,-0.413331,0.692086,unstable
-0.947111,-0.872069,-0.471031,-0.570119,-1.851098,0.653971,1.249558,1.311734,1.208594,1.180295,-0.929019,1.110793,1.40939,unstable
-0.156003,-0.882426,-0.40873,0.611599,0.028628,-1.485985,1.617681,-0.181423,-0.999927,-0.804402,-0.311545,0.277258,-0.24733,unstable
-0.829425,0.865365,0.627001,-0.816519,-0.411375,-1.456175,0.440625,1.730088,-0.496851,0.763887,0.758055,0.034936,0.830451,unstable
-0.745574,1.110639,-0.650453,0.092878,0.241702,-1.220768,0.84447,-0.043526,-1.001926,-0.450918,1.334791,-0.108139,0.170267,unstable
0.134601,-1.103175,0.267764,1.445918,0.419298,1.258201,-1.420582,-0.565917,-1.178499,-1.267996,0.399733,-0.667166,-0.408298,unstable
1.204795,0.356911,-1.609921,1.705657,0.843431,-0.636946,-1.43994,0.611889,-0.612299,0.058376,1.430948,-0.25725,-0.704006,stable
1.322732,1.365693,-0.194046,-1.14208,0.162894,0.622248,-1.275937,0.370749,-1.348458,-0.62227,1.604551,1.628605,-0.185919,unstable
-0.230587,-0.043159,-0.742043,0.19577,0.245312,-1.36306,-0.753236,1.690201,-1.447594,-1.088489,-0.751244,1.085401,-0.221251,unstable
-1.238176,-0.382068,1.055748,-0.432545,-0.177117,0.608747,-1.654442,1.353339,-0.733229,-1.590775,0.742713,0.57268,-0.271338,unstable
0.284571,1.277345,-0.303062,-0.996107,-0.707398,1.497982,-1.225593,0.956326,1.003563,1.599706,0.357985,-1.305393,1.278927,unstable
1.081064,1.422111,-1.18344,0.827223,-0.118356,-0.110118,1.506893,-1.191196,0.403092,0.855579,-1.713623,1.206869,1.416594,unstable
-0.270606,1.675682,0.422129,0.809417,0.964983,-0.361116,-0.913167,-0.401844,-0.180606,-1.625073,-0.277402,0.958479,0.615236,unstable
1.634338,-0.907193,-0.379061,-0.829319,0.305889,0.353254,-0.755469,-0.129097,-1.141625,1.198686,-0.960545,-0.973615,-1.298386,stable
-0.417341,1.056693,0.487409,-1.373275,-0.613687,0.674926,0.843391,-0.452374,1.62119,0.893277,1.249443,-1.508992,1.415351,unstable
-0.580867,1.23482,0.338222,-0.273508,0.442437,-0.463348,0.419997,-0.72514,-1.022112,0.437841,-0.537258,0.51335,0.505161,unstable
-0.913014,-0.891148,0.622225,0.367348,-1.71248,1.118265,1.628104,0.228123,-1.434578,-1.257531,0.169089,0.218385,-0.160031,unstable
-1.105336,-0.22379,-0.515934,0.403618,-1.006998,0.980888,-0.792511,1.560729,-0.643033,-1.334435,-0.537961,-1.586845,-1.458374,stable
1.459059,1.197874,-0.327034,1.087656,-0.982592,0.026642,0.524788,1.155282,-0.862396,-0.512902,-0.263473,-0.803303,0.038976,unstable
-1.472699,1.633613,0.431212,-0.377312,-0.893838,1.681537,1.553954,-1.68294,-0.1474,-0.114066,-1.300659,0.455495,-1.006689,stable
0.336887,-0.42555,-0.104461,-1.083824,2.081524,-0.745199,-1.410508,-1.459796,0.173859,0.018579,1.575631,-1.38516,0.976499,unstable
0.17893,1.463821,-0.794551,-1.108512,0.195483,0.131758,-0.257089,-0.214213,-0.172987,-0.859471,0.613615,0.199208,-0.776929,stable
1.610058,0.198997,1.500946,0.263438,1.954274,-1.441474,-0.806184,-1.146819,-1.590399,0.167645,-0.45107,-0.284274,0.20206,unstable
1.445137,1.385117,-0.628204,0.866445,1.299617,-1.275276,-0.814096,-0.167998,0.488329,-1.162853,-1.229477,-1.681954,-0.328301,unstable
-1.067609,-1.080575,0.907834,-0.835094,-1.364728,0.130364,1.143646,1.096454,-0.156824,-0.005199,1.655689,-1.694977,-0.432624,stable
-0.802365,-0.061736,1.382728,1.284303,0.283495,0.280362,-1.50778,0.735003,1.147844,-0.113102,0.328013,1.339243,1.136061,unstable
-0.040191,-1.256516,0.078941,-1.190281,0.25645,-1.309978,-0.243383,1.10792,1.165539,1.668269,-0.500035,0.877661,0.433159,unstable
0.19986,-0.01349,-1.324857,1.130914,-0.397015,0.586266,0.275132,-0.171802,0.011293,-0.434717,0.019412,1.201765,0.513718,unstable
-1.521623,-0.148112,-0.820453,-0.87924,1.166522,-1.627199,-0.186007,-0.212986,1.197224,-1.477082,1.62211,-0.868713,-1.256597,stable
-0.173531,-0.597634,0.453853,0.744583,-0.645257,-0.14321,0.108038,1.155951,0.095263,1.194533,0.359383,-1.402864,0.801379,unstable
-0.221105,-1.72178,1.363705,-0.1526,-1.241889,1.111914,0.857827,0.187358,1.620074,0.43239,-0.862373,-1.218396,-0.708396,stable
0.829327,-0.243196,1.584396,1.524356,0.095742,-0.133918,0.865091,-0.897472,-0.874934,-1.493297,0.222053,0.876469,0.812713,unstable
-0.591851,-0.489931,1.527268,-0.853983,-0.191539,-1.067738,1.231323,0.169109,1.437799,-1.292752,-1.438165,0.611407,-0.575946,stable
0.674336,-0.654599,-0.659292,-0.289766,-0.851334,-0.511574,1.430941,0.559357,0.444606,-1.180317,0.413474,1.224382,0.909937,unstable
-1.022876,-0.77756,0.542322,-0.946972,1.147757,-0.429703,-0.569574,-0.99432,-0.983679,-0.018028,0.831293,0.862356,0.022644,unstable
-0.758736,-1.271406,-0.13253,-0.409196,1.22343,-1.34254,-1.111294,0.328797,-1.72739,0.422337,0.464251,1.438097,0.338903,unstable
-0.931061,-1.314676,0.073914,-1.642085,-1.163934,0.449726,1.639964,-0.067995,-1.49792,-0.449448,0.808356,0.219441,-1.920114,stable
0.628655,-0.169241,1.234663,-0.717269,-1.514105,-0.044571,1.601956,1.072538,-0.07512,-0.927836,-0.208784,-0.195029,0.112259,unstable
1.067863,0.886024,0.448401,-1.58603,-1.356732,0.452823,1.517574,0.386178,-0.573133,-1.198662,1.100261,-1.65668,0.136051,unstable
-0.301997,0.726723,1.077015,-0.771919,0.243493,-0.734313,0.973166,-0.661788,-1.182155,-0.446622,-1.020897,-1.614932,-1.110975,stable
1.409095,1.256251,-0.49991,-1.475763,-0.047229,0.866749,-0.162617,-0.622098,-0.939924,-0.897221,-0.410568,-0.670888,-1.390402,stable
0.061806,-0.448392,0.799822,-1.727451,0.229452,0.575966,-1.66015,0.685638,0.804466,0.059374,-1.590409,-0.790268,-0.718599,stable
1.181791,-0.429376,0.618285,1.271088,-1.444699,1.546864,1.108826,-0.146321,0.452079,-1.109006,0.439832,0.12704,1.104318,unstable
1.485534,-0.379546,-1.525372,0.189949,2.295913,-1.458541,-1.638019,-0.891325,0.769181,-0.19415,-1.378899,-1.246242,-0.32734,unstable
-0.804549,-0.037834,-1.22492,1.123762,-1.391402,0.160654,1.291263,0.964879,-1.066047,-0.42095,-0.596191,-0.175002,-1.007678,stable
0.23451,1.225974,0.656973,1.254097,1.704198,-1.000715,-0.422697,-1.536696,-1.676434,0.202127,0.905733,1.111579,1.4163,unstable
-0.140863,-1.320252,-1.724032,-0.39404,-0.483434,-0.223876,0.562696,0.500881,0.463078,0.079715,1.303975,-1.144998,-1.429553,stable
-0.654156,1.21152,-0.303396,-0.867223,-0.571552,-1.675556,1.538815,1.129497,0.995468,-1.274619,-1.173933,-1.538376,-0.852546,stable
1.019061,1.408201,-0.856521,-1.359784,0.244549,-0.774475,1.62397,-1.274265,1.327797,-0.635817,-0.7821,-0.588009,-0.031807,unstable
-0.791822,-0.552979,-0.228361,0.213294,-2.166346,0.614273,1.545411,1.60315,-0.837761,1.011516,0.108702,-0.469405,0.543726,unstable
-0.866523,1.446503,-1.357547,-0.631894,-1.019169,0.497973,1.706421,-0.434149,0.273187,0.152466,-0.085378,-0.277497,-1.345899,stable
-1.022343,0.914574,0.432728,1.609745,0.827477,0.554214,-1.166945,-0.824555,1.341681,-1.191084,0.671806,0.846339,0.522867,unstable
1.052334,-0.300896,1.635215,-0.022161,2.156987,-0.878908,-1.431413,-1.436257,0.54873,-0.199045,1.503198,-1.402167,1.080897,unstable
-0.265441,0.186389,0.766683,-1.685951,-1.720137,0.757198,0.750259,1.480335,0.446937,0.18421,-1.082908,1.590365,-0.795981,stable
1.442063,1.726081,-0.563152,-0.222882,-0.773087,1.695414,-0.86847,0.51587,-0.438058,-1.516958,-0.615208,1.180934,-0.155797,unstable
0.790729,0.550751,1.220132,0.622774,-1.151207,0.734994,0.943115,0.32148,-1.562561,0.586259,1.71041,0.473498,1.60571,unstable
-0.08966,-1.386275,0.001226,1.571105,1.057142,-1.052315,-0.233992,-0.549895,1.488033,0.956788,0.642934,-0.047533,0.565559,unstable
1.283781,-1.367694,-0.448986,-0.428992,0.70805,-1.478281,-1.065329,1.313762,1.144472,-0.676288,-0.442081,1.693893,0.396036,unstable
0.3481,-1.082803,0.887162,-0.756728,1.152581,-1.573495,0.970275,-1.398757,0.047078,-1.256022,0.37264,-1.514051,-0.168075,unstable
0.31193,-1.635587,1.337321,-0.97051,-0.22583,0.538666,1.217281,-1.363692,0.750462,0.079234,1.176441,0.588121,0.031741,unstable
-1.463414,0.22047,-1.123082,0.059638,-1.450369,-0.037797,1.103451,1.453564,1.107417,-0.320641,-0.276425,1.711459,0.086844,unstable
0.163741,-0.482298,0.80891,1.426138,-0.368728,0.547755,0.778182,-0.685475,0.130617,0.880672,1.730437,-0.922986,1.417464,unstable
0.635437,0.618961,1.563714,0.677257,0.392694,-0.949093,0.562484,-0.295481,-1.538738,-0.573415,1.550496,-1.421833,0.559269,unstable
-0.466551,-0.361933,-1.140297,-0.748596,0.282551,0.526046,-0.17369,-0.843133,-0.414351,0.333534,1.391046,0.435978,0.813336,unstable
-1.626094,1.055872,-1.038247,1.429722,-0.483549,0.328836,1.205944,-0.69488,0.969173,-0.702239,-0.87434,1.728994,-0.488699,stable
0.877261,-1.363209,1.689174,-0.147502,0.579408,0.426693,0.156194,-1.589289,-1.19644,1.594368,1.424824,-1.182348,-0.524475,stable
-1.14972,-0.632784,0.213969,-0.333083,-0.207436,1.295206,-1.186231,0.251332,-0.051312,-1.683635,-1.496928,-0.228387,-1.386904,stable
-0.867962,-1.276565,-0.749907,0.783624,-1.304695,1.40791,0.884019,-0.025738,-0.639257,-1.552284,1.525891,1.524914,0.280607,unstable
-0.571243,-0.750936,-0.761254,-0.066885,1.715682,-1.014752,-0.945532,-1.01977,-1.237122,1.280307,-0.157436,-0.190983,0.172777,unstable
0.622061,1.593693,-0.825551,0.933737,-0.86131,1.245484,1.092114,-0.841546,-0.648549,-1.254343,-0.116786,0.553447,0.121851,unstable
-1.109253,-0.373581,0.707323,-1.260202,0.748369,-0.695119,0.090682,-0.695443,-1.383218,-0.940555,0.162243,-1.126076,-1.257497,stable
-0.876059,-1.223214,0.224032,0.888833,-0.609758,-0.732043,1.175526,0.615635,1.258743,-0.877914,0.255031,0.557716,0.382816,unstable
-0.302894,-1.119043,0.695785,-0.624941,1.052819,0.089609,-1.389842,-0.528459,-1.35147,-0.479305,1.082193,-1.647214,-0.680238,stable
0.072514,-1.565455,-0.083606,-0.835424,0.150656,1.37793,-0.484274,-1.155337,-0.884574,0.476211,0.815196,1.344888,0.057656,unstable
-0.320856,-0.983676,1.619786,0.061396,-1.336687,1.048423,-0.306357,1.579693,0.615628,-0.872321,-0.162158,-0.302015,-0.046498,unstable
-0.467392,1.676982,1.619541,-0.97213,1.213461,-1.516655,-1.36297,0.771905,1.489547,-1.136268,1.559759,-1.493194,0.46672,unstable
0.980317,-0.284387,0.310472,0.453471,0.476608,-1.189463,0.020706,0.340913,-0.271189,0.390549,-0.536606,1.587104,1.460878,unstable
-0.746629,-1.619908,1.208364,-0.692952,1.106444,-0.789567,-0.154364,-0.977908,0.829378,-0.036495,-1.085009,-0.80723,-1.616973,stable
1.380039,0.183002,1.590647,-0.128854,0.061143,0.11223,-0.391587,0.173156,0.781362,0.164653,-0.786151,0.56968,1.122877,unstable
-1.007785,-1.198215,0.469988,-1.102153,-1.229306,-0.13831,0.967469,1.306084,-0.415825,1.044576,0.348859,-0.937513,-0.982609,stable
-1.643301,-1.016203,0.439988,0.830734,-2.185569,1.424483,1.418811,0.952931,-1.548752,-1.614392,1.700326,1.002335,0.776111,unstable
0.762402,1.296432,-0.975119,-1.346645,1.039122,-0.947905,-1.60223,0.745233,0.656965,1.150551,-1.537784,0.210915,0.295118,unstable
-0.546745,0.450089,-1.590459,0.771444,-0.775733,-0.162484,1.529137,-0.019244,-0.313891,-1.087422,-0.069479,1.151709,-0.328804,unstable
0.226476,1.419078,-1.476657,1.627227,0.028521,-0.020603,-1.250151,1.221215,1.035786,-0.854797,1.324188,-1.2113,-0.76965,stable
-1.711381,0.49663,1.343613,1.554416,-0.083657,-0.373408,1.503596,-0.98488,-1.677601,-1.486116,-0.110089,-1.157984,-0.792382,stable
0.949165,0.897537,1.089037,-1.180669,0.817877,-1.537662,-0.342775,0.459826,0.572067,1.306906,-1.581573,0.512833,0.623545,unstable
-1.726826,-0.748183,-1.64081,1.193141,0.818059,-1.119273,0.532127,-0.833782,1.710627,1.611531,0.454844,-0.366646,-1.818967,stable
-0.719773,-1.019238,-1.573815,-1.614023,0.060682,-0.149955,0.135975,-0.091422,1.635588,0.61219,0.119565,0.969096,-0.434245,stable
1.457854,-0.938502,0.639424,0.642047,0.16408,1.289439,-0.783921,-0.790517,-0.661328,0.189689,1.347377,0.112249,0.964438,unstable
0.446931,-0.699084,-0.583962,0.857959,-0.76678,0.676056,1.585309,-0.929508,0.291676,-0.3995,1.245874,-0.314257,0.794385,unstable
0.375766,-0.850175,0.197305,-1.353132,-1.961204,1.595946,1.461592,0.348975,1.58292,0.706096,-1.551981,1.3488,-0.006639,unstable
-0.278841,0.960845,0.262612,-0.310776,1.546168,0.306152,-1.45149,-1.540278,1.444646,0.212615,-0.58508,0.156627,1.275496,unstable
0.868622,-0.497612,-1.305113,-0.679598,-1.308425,1.377139,-0.676815,1.572345,0.228971,-0.269238,-0.367986,-0.651339,-0.783005,stable
1.623218,-0.30836,-1.508448,-1.140258,-0.746631,-1.054105,1.355948,0.995018,1.168048,-0.476507,0.339952,1.393774,-0.91112,stable
-0.574736,-0.989222,-0.717371,-1.191389,-0.452582,-0.75676,1.237244,0.305627,-1.466856,-0.500398,-1.238967,-0.052658,-1.467258,stable
-1.106359,0.552282,-1.118652,-1.410413,-0.153682,0.234252,-0.092701,0.125387,1.583532,-1.582856,0.880127,-1.385547,-0.843261,stable
0.952698,-0.569038,-0.651095,-0.097356,0.630783,-0.786204,0.542811,-0.852247,0.21529,1.666992,1.461515,-0.585104,1.321189,unstable
-0.739318,0.601774,-0.63456,1.012593,-1.079088,0.122047,0.321766,1.430508,-0.977648,-1.243942,-1.659608,-0.188067,-1.183129,stable
1.336716,-0.117519,-0.491813,1.426516,-1.20948,1.375992,0.12697,0.597845,-1.339577,1.109771,-0.691392,-1.249456,-0.359689,unstable
-1.658696,1.146757,-0.94461,1.414853,-0.008395,-0.509212,1.50722,-0.983427,0.972446,-0.085022,1.397118,-0.890929,-0.921928,stable
1.458739,-0.921933,-1.068159,-0.062744,-0.608481,1.074886,-0.176706,0.158721,0.495983,-0.305999,-0.475169,-0.08943,-0.432446,stable
1.352335,-1.560853,-0.798742,0.711215,-0.720627,-0.597065,0.145911,1.702847,-0.64483,1.250943,0.252655,0.575932,-0.884398,stable
1.117758,0.120703,-1.451269,1.009807,0.335412,-1.379723,0.009937,0.787192,-1.457134,-0.180869,-0.7324,1.090059,0.036027,unstable
1.006482,-0.795243,0.537018,1.718747,-0.821468,-1.124521,0.848469,1.7029,-1.663143,0.629033,0.469807,-1.405134,-0.531045,stable
0.742707,-1.604324,-0.599387,1.491642,-0.306315,-1.576956,0.74794,1.361069,0.812962,-1.122032,-1.56421,0.226019,0.078562,unstable
-0.193258,1.181388,-0.739918,0.760688,-0.910184,1.46882,0.460885,-0.348761,-0.941773,1.225167,1.44574,-1.011022,0.577563,unstable
-0.339271,0.791397,0.651432,-1.275196,0.085803,-0.812207,1.705793,-1.042621,-0.04594,0.273839,1.44441,-0.565511,0.935265,unstable
1.201401,1.666586,0.672733,0.649441,-0.516765,-1.503652,0.853019,1.548226,-0.009447,0.715745,-1.220691,-0.00587,1.065296,unstable
-1.625806,1.273606,-0.64031,0.116679,-0.942394,-0.752011,0.926026,1.462876,0.543294,1.316837,-0.704276,1.351464,0.262413,unstable
0.801335,-0.526427,0.403124,-1.303856,0.162719,-0.912956,-0.677646,1.307966,-0.647122,1.116671,-0.046747,1.719106,0.13065,unstable
-0.983347,0.901142,-0.028208,0.314437,0.667991,0.606631,-0.481093,-1.285805,-0.478291,-0.459811,-0.753064,0.070076,-0.061938,unstable
-0.313534,-1.156764,-1.3214,-0.99577,-0.837089,0.750958,1.724147,-1.021124,-1.279727,-0.259829,0.557324,-1.417682,-1.475261,stable
-1.417858,1.643801,-1.241453,-0.860343,0.745756,0.149176,-1.487233,0.042716,1.564534,-1.360106,-0.966853,0.388832,-0.988729,stable
